name,type,value,date
Joe Foss ,airport,1757,"1987	"
Joe Foss ,airport,3986,"1994	"
Joe Foss ,airport,4343,"1995	"
Joe Foss ,airport,4583,"1996	"
Joe Foss ,airport,4027,"1997	"
Joe Foss ,airport,3882,"1998	"
Joe Foss ,airport,3865,"1999	"
Joe Foss ,airport,3488,"2000	"
Joe Foss ,airport,3019,"2001	"
Joe Foss ,airport,2099,"2002	"
Joe Foss ,airport,3305,"2003	"
Joe Foss ,airport,5189,"2004	"
Joe Foss ,airport,4759,"2005	"
Joe Foss ,airport,6188,"2006	"
Joe Foss ,airport,6781,"2007	"
Joe Foss ,airport,5828,"2008	"
Fort Smith Regional,airport,2735,"2007	"
Fort Smith Regional,airport,2890,"2001	"
Fort Smith Regional,airport,2787,"2002	"
Fort Smith Regional,airport,2207,"2003	"
Fort Smith Regional,airport,1814,"2004	"
Fort Smith Regional,airport,2105,"2005	"
Fort Smith Regional,airport,1799,"2006	"
Fort Smith Regional,airport,2937,"2008	"
Fort Wayne International,airport,1127,"1987	"
Fort Wayne International,airport,4929,"1988	"
Fort Wayne International,airport,4753,"1989	"
Fort Wayne International,airport,3982,"1990	"
Fort Wayne International,airport,3276,"1991	"
Fort Wayne International,airport,3131,"1992	"
Fort Wayne International,airport,3119,"1993	"
Fort Wayne International,airport,3097,"1994	"
Fort Wayne International,airport,3354,"1995	"
Fort Wayne International,airport,2153,"1996	"
Fort Wayne International,airport,2067,"1997	"
Fort Wayne International,airport,1426,"1998	"
Fort Wayne International,airport,432,"1999	"
Fort Wayne International,airport,445,"2000	"
Fort Wayne International,airport,2614,"2001	"
Fort Wayne International,airport,2356,"2002	"
Fort Wayne International,airport,6097,"2003	"
Fort Wayne International,airport,6770,"2004	"
Fort Wayne International,airport,6276,"2005	"
Fort Wayne International,airport,5083,"2006	"
Fort Wayne International,airport,6593,"2007	"
Fort Wayne International,airport,6144,"2008	"
Gillette-Campbell County,airport,1046,"2008	"
Grand Canyon National Park,airport,419,"1987	"
Grand Canyon National Park,airport,1876,"1988	"
Grand Canyon National Park,airport,1383,"1989	"
Grand Canyon National Park,airport,1355,"1990	"
Grand Canyon National Park,airport,1018,"1991	"
Spokane Intl,airport,13495,"1999	"
Spokane Intl,airport,2848,"1987	"
Spokane Intl,airport,10657,"1988	"
Spokane Intl,airport,10429,"1989	"
Spokane Intl,airport,10322,"1990	"
Spokane Intl,airport,8178,"1991	"
Spokane Intl,airport,8502,"1992	"
Spokane Intl,airport,7362,"1993	"
Spokane Intl,airport,8392,"1994	"
Spokane Intl,airport,12230,"1995	"
Spokane Intl,airport,14974,"1996	"
Spokane Intl,airport,15413,"1997	"
Spokane Intl,airport,14177,"1998	"
Spokane Intl,airport,13250,"2000	"
Spokane Intl,airport,12479,"2001	"
Spokane Intl,airport,12172,"2002	"
Spokane Intl,airport,14489,"2003	"
Spokane Intl,airport,14263,"2004	"
Spokane Intl,airport,13761,"2005	"
Spokane Intl,airport,14089,"2006	"
Spokane Intl,airport,16135,"2007	"
Spokane Intl,airport,15560,"2008	"
Grand Forks International,airport,1065,"1988	"
Grand Forks International,airport,311,"1987	"
Grand Forks International,airport,1146,"1989	"
Grand Forks International,airport,1267,"1990	"
Grand Forks International,airport,1367,"1991	"
Grand Forks International,airport,1403,"1992	"
Grand Forks International,airport,1386,"1993	"
Grand Forks International,airport,1386,"1994	"
Grand Forks International,airport,1414,"1995	"
Grand Forks International,airport,1372,"1996	"
Grand Forks International,airport,1206,"1997	"
Grand Forks International,airport,1128,"1998	"
Grand Forks International,airport,1105,"1999	"
Grand Forks International,airport,1023,"2000	"
Grand Forks International,airport,568,"2001	"
Grand Forks International,airport,938,"2002	"
Grand Forks International,airport,898,"2003	"
Grand Forks International,airport,964,"2004	"
Grand Forks International,airport,823,"2005	"
Grand Forks International,airport,818,"2006	"
Grand Forks International,airport,1220,"2007	"
Grand Forks International,airport,1371,"2008	"
Gregg County,airport,1733,"2001	"
Gregg County,airport,1404,"2002	"
Gregg County,airport,1289,"2003	"
Gregg County,airport,1094,"2004	"
Gregg County,airport,1096,"2005	"
Gregg County,airport,1095,"2006	"
Gregg County,airport,1093,"2007	"
Gregg County,airport,978,"2008	"
Walker ,airport,2267,"1988	"
Walker ,airport,585,"1987	"
Walker ,airport,1415,"1989	"
Walker ,airport,1436,"1990	"
Walker ,airport,1257,"1991	"
Walker ,airport,944,"1992	"
Walker ,airport,565,"1993	"
Walker ,airport,224,"1994	"
Walker ,airport,3881,"2003	"
Walker ,airport,3633,"2004	"
Walker ,airport,3973,"2005	"
Walker ,airport,4731,"2006	"
Walker ,airport,4858,"2007	"
Walker ,airport,5152,"2008	"
Mid Delta Regional,airport,2,"2007	"
Gainesville Regional,airport,1473,"1995	"
Gainesville Regional,airport,606,"1987	"
Gainesville Regional,airport,2586,"1988	"
Gainesville Regional,airport,2890,"1989	"
Gainesville Regional,airport,3708,"1990	"
Gainesville Regional,airport,1917,"1991	"
Gainesville Regional,airport,2667,"1992	"
Gainesville Regional,airport,2481,"1993	"
Gainesville Regional,airport,1423,"1994	"
Gainesville Regional,airport,1787,"1996	"
Gainesville Regional,airport,1356,"1997	"
Gainesville Regional,airport,2431,"2003	"
Gainesville Regional,airport,2354,"2004	"
Gainesville Regional,airport,2241,"2005	"
Gainesville Regional,airport,1856,"2006	"
Gainesville Regional,airport,1927,"2007	"
Gainesville Regional,airport,2064,"2008	"
Gulfport-Biloxi Regional,airport,6955,"2006	"
Gulfport-Biloxi Regional,airport,323,"1987	"
Gulfport-Biloxi Regional,airport,1130,"1988	"
Gulfport-Biloxi Regional,airport,1035,"1989	"
Gulfport-Biloxi Regional,airport,1057,"1990	"
Gulfport-Biloxi Regional,airport,726,"1991	"
Gulfport-Biloxi Regional,airport,274,"1998	"
Gulfport-Biloxi Regional,airport,1093,"1999	"
Gulfport-Biloxi Regional,airport,1079,"2000	"
Gulfport-Biloxi Regional,airport,867,"2001	"
Gulfport-Biloxi Regional,airport,1015,"2002	"
Gulfport-Biloxi Regional,airport,5747,"2003	"
Gulfport-Biloxi Regional,airport,5998,"2004	"
Gulfport-Biloxi Regional,airport,5825,"2005	"
Gulfport-Biloxi Regional,airport,7330,"2007	"
Gulfport-Biloxi Regional,airport,8541,"2008	"
Austin Straubel International,airport,3067,"1990	"
Austin Straubel International,airport,3050,"1991	"
Austin Straubel International,airport,3066,"1992	"
Austin Straubel International,airport,2742,"1993	"
Austin Straubel International,airport,2692,"1994	"
Austin Straubel International,airport,2843,"1995	"
Austin Straubel International,airport,3066,"1996	"
Austin Straubel International,airport,2751,"1997	"
Austin Straubel International,airport,2916,"1989	"
Austin Straubel International,airport,2567,"1998	"
Austin Straubel International,airport,2429,"1999	"
Austin Straubel International,airport,2442,"1988	"
Austin Straubel International,airport,2904,"2000	"
Austin Straubel International,airport,3905,"2001	"
Austin Straubel International,airport,4506,"2002	"
Austin Straubel International,airport,659,"1987	"
Austin Straubel International,airport,4707,"2003	"
Austin Straubel International,airport,5739,"2004	"
Austin Straubel International,airport,7001,"2005	"
Austin Straubel International,airport,7712,"2006	"
Austin Straubel International,airport,8434,"2007	"
Austin Straubel International,airport,7930,"2008	"
Robert Gray AAF,airport,2232,"2004	"
Robert Gray AAF,airport,5636,"2005	"
Robert Gray AAF,airport,5202,"2006	"
Robert Gray AAF,airport,5149,"2007	"
Robert Gray AAF,airport,3733,"2008	"
Kent County International,airport,9171,"1995	"
Kent County International,airport,2516,"1987	"
Kent County International,airport,10482,"1988	"
Kent County International,airport,10044,"1989	"
Kent County International,airport,10740,"1990	"
Kent County International,airport,10327,"1991	"
Kent County International,airport,9874,"1992	"
Kent County International,airport,9811,"1993	"
Kent County International,airport,10091,"1994	"
Kent County International,airport,8964,"1996	"
Kent County International,airport,8888,"1997	"
Kent County International,airport,8919,"1998	"
Kent County International,airport,8794,"1999	"
Kent County International,airport,8006,"2000	"
Kent County International,airport,11009,"2001	"
Kent County International,airport,10231,"2002	"
Kent County International,airport,12801,"2003	"
Kent County International,airport,16309,"2004	"
Kent County International,airport,16038,"2005	"
Kent County International,airport,16261,"2006	"
Kent County International,airport,16412,"2007	"
Kent County International,airport,16616,"2008	"
Piedmont Triad International,airport,5796,"1987	"
Piedmont Triad International,airport,21721,"1988	"
Piedmont Triad International,airport,18994,"1989	"
Piedmont Triad International,airport,19917,"1990	"
Piedmont Triad International,airport,17593,"1991	"
Piedmont Triad International,airport,16426,"1992	"
Piedmont Triad International,airport,17196,"1993	"
Piedmont Triad International,airport,35853,"1994	"
Piedmont Triad International,airport,32676,"1995	"
Piedmont Triad International,airport,20494,"1996	"
Piedmont Triad International,airport,14888,"1997	"
Piedmont Triad International,airport,15046,"1998	"
Piedmont Triad International,airport,15018,"1999	"
Piedmont Triad International,airport,15149,"2000	"
Piedmont Triad International,airport,14992,"2001	"
Piedmont Triad International,airport,9930,"2002	"
Piedmont Triad International,airport,14157,"2003	"
Piedmont Triad International,airport,19439,"2004	"
Piedmont Triad International,airport,18512,"2005	"
Piedmont Triad International,airport,14063,"2006	"
Piedmont Triad International,airport,14980,"2007	"
Piedmont Triad International,airport,13558,"2008	"
Greenville-Spartanburg,airport,2168,"1987	"
Greenville-Spartanburg,airport,9612,"1988	"
Greenville-Spartanburg,airport,8652,"1989	"
Greenville-Spartanburg,airport,10476,"1990	"
Greenville-Spartanburg,airport,8092,"1991	"
Greenville-Spartanburg,airport,6769,"1992	"
Greenville-Spartanburg,airport,7294,"1993	"
Greenville-Spartanburg,airport,11867,"1994	"
Greenville-Spartanburg,airport,8835,"1995	"
Greenville-Spartanburg,airport,8915,"1996	"
Greenville-Spartanburg,airport,7715,"1997	"
Greenville-Spartanburg,airport,6945,"1998	"
Greenville-Spartanburg,airport,6932,"1999	"
Greenville-Spartanburg,airport,6896,"2000	"
Greenville-Spartanburg,airport,7255,"2001	"
Greenville-Spartanburg,airport,4697,"2002	"
Greenville-Spartanburg,airport,11970,"2003	"
Greenville-Spartanburg,airport,15141,"2004	"
Greenville-Spartanburg,airport,13361,"2005	"
Greenville-Spartanburg,airport,11192,"2006	"
Greenville-Spartanburg,airport,13507,"2007	"
Greenville-Spartanburg,airport,11856,"2008	"
Gustavus,airport,87,"1989	"
Gustavus,airport,86,"1990	"
Gustavus,airport,81,"1991	"
Gustavus,airport,86,"1988	"
Gustavus,airport,79,"1992	"
Gustavus,airport,88,"1993	"
Gustavus,airport,96,"1994	"
Gustavus,airport,98,"1995	"
Gustavus,airport,91,"1996	"
Gustavus,airport,90,"1997	"
Gustavus,airport,105,"1998	"
Gustavus,airport,98,"1999	"
Gustavus,airport,91,"2000	"
Gustavus,airport,91,"2001	"
Gustavus,airport,91,"2002	"
Gustavus,airport,91,"2003	"
Gustavus,airport,92,"2004	"
Gustavus,airport,88,"2005	"
Gustavus,airport,85,"2006	"
Gustavus,airport,90,"2007	"
Gustavus,airport,85,"2008	"
Great Falls Intl,airport,3234,"1990	"
Great Falls Intl,airport,1067,"1987	"
Great Falls Intl,airport,3929,"1988	"
Great Falls Intl,airport,3192,"1989	"
Great Falls Intl,airport,3203,"1991	"
Great Falls Intl,airport,3070,"1992	"
Great Falls Intl,airport,2921,"1993	"
Great Falls Intl,airport,2361,"1994	"
Great Falls Intl,airport,2428,"1995	"
Great Falls Intl,airport,2441,"1996	"
Great Falls Intl,airport,2461,"1997	"
Great Falls Intl,airport,2421,"1998	"
Great Falls Intl,airport,2415,"1999	"
Great Falls Intl,airport,2338,"2000	"
Great Falls Intl,airport,2220,"2001	"
Great Falls Intl,airport,2071,"2002	"
Great Falls Intl,airport,2680,"2003	"
Great Falls Intl,airport,3780,"2004	"
Great Falls Intl,airport,4280,"2005	"
Great Falls Intl,airport,3498,"2006	"
Great Falls Intl,airport,2917,"2007	"
Great Falls Intl,airport,2140,"2008	"
Golden Triangle Regional,airport,1985,"2003	"
Golden Triangle Regional,airport,1400,"2004	"
Golden Triangle Regional,airport,1327,"2005	"
Golden Triangle Regional,airport,838,"2006	"
Golden Triangle Regional,airport,1006,"2007	"
Golden Triangle Regional,airport,964,"2008	"
Gunnison County,airport,222,"1998	"
Gunnison County,airport,29,"1987	"
Gunnison County,airport,153,"1988	"
Gunnison County,airport,259,"1989	"
Gunnison County,airport,348,"1990	"
Gunnison County,airport,219,"1991	"
Gunnison County,airport,212,"1992	"
Gunnison County,airport,308,"1993	"
Gunnison County,airport,208,"1994	"
Gunnison County,airport,243,"1995	"
Gunnison County,airport,236,"1996	"
Gunnison County,airport,199,"1997	"
Gunnison County,airport,213,"1999	"
Gunnison County,airport,221,"2000	"
Gunnison County,airport,225,"2001	"
Gunnison County,airport,212,"2002	"
Gunnison County,airport,229,"2003	"
Gunnison County,airport,169,"2004	"
Gunnison County,airport,233,"2005	"
Gunnison County,airport,1245,"2006	"
Gunnison County,airport,1273,"2007	"
Gunnison County,airport,959,"2008	"
Guam International,airport,1027,"1993	"
Guam International,airport,466,"1987	"
Guam International,airport,2067,"1989	"
Guam International,airport,2414,"1990	"
Guam International,airport,3593,"1991	"
Guam International,airport,3496,"1992	"
Guam International,airport,1733,"1988	"
Yampa Valley,airport,2685,"2007	"
Yampa Valley,airport,64,"1987	"
Yampa Valley,airport,453,"1988	"
Yampa Valley,airport,631,"1989	"
Yampa Valley,airport,589,"1990	"
Yampa Valley,airport,691,"1991	"
Yampa Valley,airport,471,"1992	"
Yampa Valley,airport,514,"1993	"
Yampa Valley,airport,539,"1994	"
Yampa Valley,airport,556,"1995	"
Yampa Valley,airport,601,"1996	"
Yampa Valley,airport,721,"1997	"
Yampa Valley,airport,642,"1998	"
Yampa Valley,airport,611,"1999	"
Yampa Valley,airport,691,"2000	"
Yampa Valley,airport,595,"2001	"
Yampa Valley,airport,635,"2002	"
Yampa Valley,airport,643,"2003	"
Yampa Valley,airport,825,"2004	"
Yampa Valley,airport,933,"2005	"
Yampa Valley,airport,2501,"2006	"
Yampa Valley,airport,2398,"2008	"
Hilton Head,airport,997,"2007	"
Hilton Head,airport,836,"2008	"
Hickory Municipal,airport,42,"2006	"
Hickory Municipal,airport,606,"2005	"
Helena Regional,airport,1005,"1996	"
Helena Regional,airport,268,"1987	"
Helena Regional,airport,1076,"1988	"
Helena Regional,airport,1073,"1989	"
Helena Regional,airport,919,"1990	"
Helena Regional,airport,1075,"1991	"
Helena Regional,airport,1076,"1992	"
Helena Regional,airport,1190,"1993	"
Helena Regional,airport,1069,"1994	"
Helena Regional,airport,1094,"1995	"
Helena Regional,airport,851,"1997	"
Helena Regional,airport,849,"1998	"
Helena Regional,airport,850,"1999	"
Helena Regional,airport,718,"2000	"
Helena Regional,airport,848,"2001	"
Helena Regional,airport,795,"2002	"
Helena Regional,airport,1301,"2003	"
Helena Regional,airport,2663,"2004	"
Helena Regional,airport,2435,"2005	"
Helena Regional,airport,1641,"2006	"
Helena Regional,airport,1803,"2007	"
Helena Regional,airport,1986,"2008	"
Honolulu International,airport,15660,"2003	"
Honolulu International,airport,3827,"1987	"
Honolulu International,airport,15662,"1988	"
Honolulu International,airport,17223,"1989	"
Honolulu International,airport,17788,"1990	"
Honolulu International,airport,16887,"1991	"
Honolulu International,airport,15412,"1992	"
Honolulu International,airport,14223,"1993	"
Honolulu International,airport,13369,"1994	"
Honolulu International,airport,12537,"1995	"
Honolulu International,airport,12590,"1996	"
Honolulu International,airport,11784,"1997	"
Honolulu International,airport,11568,"1998	"
Honolulu International,airport,11232,"1999	"
Honolulu International,airport,16897,"2000	"
Honolulu International,airport,34340,"2001	"
Honolulu International,airport,11036,"2002	"
Honolulu International,airport,35880,"2004	"
Honolulu International,airport,37914,"2005	"
Honolulu International,airport,61099,"2006	"
Honolulu International,airport,67581,"2007	"
Honolulu International,airport,56276,"2008	"
William P Hobby,airport,56990,"1988	"
William P Hobby,airport,55931,"1989	"
William P Hobby,airport,58534,"1990	"
William P Hobby,airport,56509,"1991	"
William P Hobby,airport,57252,"1992	"
William P Hobby,airport,57140,"1993	"
William P Hobby,airport,54106,"1994	"
William P Hobby,airport,57492,"1995	"
William P Hobby,airport,56073,"1996	"
William P Hobby,airport,55492,"1997	"
William P Hobby,airport,57122,"1998	"
William P Hobby,airport,14286,"1987	"
William P Hobby,airport,57327,"1999	"
William P Hobby,airport,56314,"2000	"
William P Hobby,airport,59416,"2001	"
William P Hobby,airport,55236,"2002	"
William P Hobby,airport,57375,"2003	"
William P Hobby,airport,59066,"2004	"
William P Hobby,airport,56557,"2005	"
William P Hobby,airport,55260,"2006	"
William P Hobby,airport,56540,"2007	"
William P Hobby,airport,55933,"2008	"
Westchester Cty,airport,4668,"1998	"
Westchester Cty,airport,610,"1987	"
Westchester Cty,airport,2212,"1988	"
Westchester Cty,airport,2240,"1989	"
Westchester Cty,airport,2625,"1990	"
Westchester Cty,airport,2833,"1991	"
Westchester Cty,airport,4131,"1992	"
Westchester Cty,airport,5517,"1993	"
Westchester Cty,airport,5845,"1994	"
Westchester Cty,airport,6228,"1995	"
Westchester Cty,airport,5985,"1996	"
Westchester Cty,airport,5907,"1997	"
Westchester Cty,airport,4961,"1999	"
Westchester Cty,airport,5006,"2000	"
Westchester Cty,airport,7553,"2001	"
