name,type,value,date
Piedmont Aviation Inc.,airport,39594,"1988-01	"
Piedmont Aviation Inc.,airport,37490,"1988-02	"
Piedmont Aviation Inc.,airport,39962,"1988-03	"
Piedmont Aviation Inc.,airport,38433,"1988-04	"
Piedmont Aviation Inc.,airport,38385,"1988-05	"
Piedmont Aviation Inc.,airport,38996,"1988-06	"
Piedmont Aviation Inc.,airport,39749,"1988-07	"
Piedmont Aviation Inc.,airport,40271,"1988-08	"
Piedmont Aviation Inc.,airport,38628,"1988-09	"
Piedmont Aviation Inc.,airport,40054,"1988-10	"
Piedmont Aviation Inc.,airport,39274,"1988-11	"
Piedmont Aviation Inc.,airport,40121,"1988-12	"
Piedmont Aviation Inc.,airport,40544,"1989-01	"
Piedmont Aviation Inc.,airport,36704,"1989-02	"
Piedmont Aviation Inc.,airport,40884,"1989-03	"
Piedmont Aviation Inc.,airport,40072,"1989-04	"
Piedmont Aviation Inc.,airport,41502,"1989-05	"
Piedmont Aviation Inc.,airport,40117,"1989-06	"
Piedmont Aviation Inc.,airport,41119,"1989-07	"
Piedmont Aviation Inc.,airport,5576,"1989-08	"
Pacific Southwest Airlines,airport,14405,"1987-10	"
Pacific Southwest Airlines,airport,13540,"1987-11	"
Pacific Southwest Airlines,airport,13761,"1987-12	"
Pacific Southwest Airlines,airport,13169,"1988-01	"
Pacific Southwest Airlines,airport,12220,"1988-02	"
Pacific Southwest Airlines,airport,13054,"1988-03	"
Pacific Southwest Airlines,airport,3468,"1988-04	"
Trans World Airways LLC,airport,21692,"1994-04	"
Trans World Airways LLC,airport,23823,"1987-10	"
Trans World Airways LLC,airport,22125,"1987-11	"
Trans World Airways LLC,airport,23702,"1987-12	"
Trans World Airways LLC,airport,23761,"1988-01	"
Trans World Airways LLC,airport,21125,"1988-02	"
Trans World Airways LLC,airport,23709,"1988-03	"
Trans World Airways LLC,airport,22684,"1988-04	"
Trans World Airways LLC,airport,22910,"1988-05	"
Trans World Airways LLC,airport,22772,"1988-06	"
Trans World Airways LLC,airport,23514,"1988-07	"
Trans World Airways LLC,airport,23629,"1988-08	"
Trans World Airways LLC,airport,22639,"1988-09	"
Trans World Airways LLC,airport,23762,"1988-10	"
Trans World Airways LLC,airport,21985,"1988-11	"
Trans World Airways LLC,airport,23329,"1988-12	"
Trans World Airways LLC,airport,23503,"1989-01	"
Trans World Airways LLC,airport,21247,"1989-02	"
Trans World Airways LLC,airport,23835,"1989-03	"
Trans World Airways LLC,airport,22848,"1989-04	"
Trans World Airways LLC,airport,23769,"1989-05	"
Trans World Airways LLC,airport,23251,"1989-06	"
Trans World Airways LLC,airport,23670,"1989-07	"
Trans World Airways LLC,airport,23972,"1989-08	"
Trans World Airways LLC,airport,22583,"1989-09	"
Trans World Airways LLC,airport,23490,"1989-10	"
Trans World Airways LLC,airport,21830,"1989-11	"
Trans World Airways LLC,airport,22473,"1989-12	"
Trans World Airways LLC,airport,23725,"1990-01	"
Trans World Airways LLC,airport,21328,"1990-02	"
Trans World Airways LLC,airport,23682,"1990-03	"
Trans World Airways LLC,airport,22855,"1990-04	"
Trans World Airways LLC,airport,22911,"1990-05	"
Trans World Airways LLC,airport,21952,"1990-06	"
Trans World Airways LLC,airport,22913,"1990-07	"
Trans World Airways LLC,airport,22900,"1990-08	"
Trans World Airways LLC,airport,21709,"1990-09	"
Trans World Airways LLC,airport,21944,"1990-10	"
Trans World Airways LLC,airport,19046,"1990-11	"
Trans World Airways LLC,airport,19217,"1990-12	"
Trans World Airways LLC,airport,19304,"1991-01	"
Trans World Airways LLC,airport,16940,"1991-02	"
Trans World Airways LLC,airport,18889,"1991-03	"
Trans World Airways LLC,airport,18514,"1991-04	"
Trans World Airways LLC,airport,18673,"1991-05	"
Trans World Airways LLC,airport,19781,"1991-06	"
Trans World Airways LLC,airport,20786,"1991-07	"
Trans World Airways LLC,airport,20769,"1991-08	"
Trans World Airways LLC,airport,19564,"1991-09	"
Trans World Airways LLC,airport,20074,"1991-10	"
Trans World Airways LLC,airport,18506,"1991-11	"
Trans World Airways LLC,airport,19969,"1991-12	"
Trans World Airways LLC,airport,20150,"1992-01	"
Trans World Airways LLC,airport,19254,"1992-02	"
Trans World Airways LLC,airport,21230,"1992-03	"
Trans World Airways LLC,airport,20364,"1992-04	"
Trans World Airways LLC,airport,20638,"1992-05	"
Trans World Airways LLC,airport,20970,"1992-06	"
Trans World Airways LLC,airport,21406,"1992-07	"
Trans World Airways LLC,airport,21883,"1992-08	"
Trans World Airways LLC,airport,20825,"1992-09	"
Trans World Airways LLC,airport,21211,"1992-10	"
Trans World Airways LLC,airport,18627,"1992-11	"
Trans World Airways LLC,airport,19891,"1992-12	"
Trans World Airways LLC,airport,19447,"1993-01	"
Trans World Airways LLC,airport,17706,"1993-02	"
Trans World Airways LLC,airport,20092,"1993-03	"
Trans World Airways LLC,airport,19625,"1993-04	"
Trans World Airways LLC,airport,20423,"1993-05	"
Trans World Airways LLC,airport,20079,"1993-06	"
Trans World Airways LLC,airport,21000,"1993-07	"
Trans World Airways LLC,airport,21733,"1993-08	"
Trans World Airways LLC,airport,20942,"1993-09	"
Trans World Airways LLC,airport,21635,"1993-10	"
Trans World Airways LLC,airport,20518,"1993-11	"
Trans World Airways LLC,airport,21582,"1993-12	"
Trans World Airways LLC,airport,21589,"1994-01	"
Trans World Airways LLC,airport,19969,"1994-02	"
Trans World Airways LLC,airport,22580,"1994-03	"
Trans World Airways LLC,airport,22157,"1994-05	"
Trans World Airways LLC,airport,20685,"1994-06	"
Trans World Airways LLC,airport,21958,"1994-07	"
Trans World Airways LLC,airport,22423,"1994-08	"
Trans World Airways LLC,airport,20755,"1994-09	"
Trans World Airways LLC,airport,21747,"1994-10	"
Trans World Airways LLC,airport,20849,"1994-11	"
Trans World Airways LLC,airport,21801,"1994-12	"
Trans World Airways LLC,airport,22511,"1995-01	"
Trans World Airways LLC,airport,20119,"1995-02	"
Trans World Airways LLC,airport,22556,"1995-03	"
Trans World Airways LLC,airport,21795,"1995-04	"
Trans World Airways LLC,airport,22113,"1995-05	"
Trans World Airways LLC,airport,22418,"1995-06	"
Trans World Airways LLC,airport,23560,"1995-07	"
Trans World Airways LLC,airport,23997,"1995-08	"
Trans World Airways LLC,airport,22647,"1995-09	"
Trans World Airways LLC,airport,24036,"1995-10	"
Trans World Airways LLC,airport,22933,"1995-11	"
Trans World Airways LLC,airport,23767,"1995-12	"
Trans World Airways LLC,airport,24366,"1996-01	"
Trans World Airways LLC,airport,22742,"1996-02	"
Trans World Airways LLC,airport,24052,"1996-03	"
Trans World Airways LLC,airport,22926,"1996-04	"
Trans World Airways LLC,airport,23493,"1996-05	"
Trans World Airways LLC,airport,23474,"1996-06	"
Trans World Airways LLC,airport,24551,"1996-07	"
Trans World Airways LLC,airport,24734,"1996-08	"
Trans World Airways LLC,airport,22795,"1996-09	"
Trans World Airways LLC,airport,23707,"1996-10	"
Trans World Airways LLC,airport,22181,"1996-11	"
Trans World Airways LLC,airport,23155,"1996-12	"
Trans World Airways LLC,airport,22148,"1997-01	"
Trans World Airways LLC,airport,20087,"1997-02	"
Trans World Airways LLC,airport,22992,"1997-03	"
Trans World Airways LLC,airport,22596,"1997-04	"
Trans World Airways LLC,airport,23058,"1997-05	"
Trans World Airways LLC,airport,22924,"1997-06	"
Trans World Airways LLC,airport,23966,"1997-07	"
Trans World Airways LLC,airport,23848,"1997-08	"
Trans World Airways LLC,airport,22982,"1997-09	"
Trans World Airways LLC,airport,23831,"1997-10	"
Trans World Airways LLC,airport,22150,"1997-11	"
Trans World Airways LLC,airport,23455,"1997-12	"
Trans World Airways LLC,airport,23215,"1998-01	"
Trans World Airways LLC,airport,21442,"1998-02	"
Trans World Airways LLC,airport,23814,"1998-03	"
Trans World Airways LLC,airport,22859,"1998-04	"
Trans World Airways LLC,airport,22848,"1998-05	"
Trans World Airways LLC,airport,23112,"1998-06	"
Trans World Airways LLC,airport,23516,"1998-07	"
Trans World Airways LLC,airport,23503,"1998-08	"
Trans World Airways LLC,airport,22054,"1998-09	"
Trans World Airways LLC,airport,22967,"1998-10	"
Trans World Airways LLC,airport,21757,"1998-11	"
Trans World Airways LLC,airport,22986,"1998-12	"
Trans World Airways LLC,airport,22826,"1999-01	"
Trans World Airways LLC,airport,21012,"1999-02	"
Trans World Airways LLC,airport,23593,"1999-03	"
Trans World Airways LLC,airport,22733,"1999-04	"
Trans World Airways LLC,airport,23293,"1999-05	"
Trans World Airways LLC,airport,23321,"1999-06	"
Trans World Airways LLC,airport,24011,"1999-07	"
Trans World Airways LLC,airport,24188,"1999-08	"
Trans World Airways LLC,airport,22414,"1999-09	"
Trans World Airways LLC,airport,23582,"1999-10	"
Trans World Airways LLC,airport,22412,"1999-11	"
Trans World Airways LLC,airport,22445,"1999-12	"
Trans World Airways LLC,airport,22343,"2000-01	"
Trans World Airways LLC,airport,21261,"2000-02	"
Trans World Airways LLC,airport,22994,"2000-03	"
Trans World Airways LLC,airport,22237,"2000-04	"
Trans World Airways LLC,airport,22738,"2000-05	"
Trans World Airways LLC,airport,22667,"2000-06	"
Trans World Airways LLC,airport,23181,"2000-07	"
Trans World Airways LLC,airport,23427,"2000-08	"
Trans World Airways LLC,airport,21533,"2000-09	"
Trans World Airways LLC,airport,22399,"2000-10	"
Trans World Airways LLC,airport,21067,"2000-11	"
Trans World Airways LLC,airport,21284,"2000-12	"
Trans World Airways LLC,airport,21929,"2001-01	"
Trans World Airways LLC,airport,19831,"2001-02	"
Trans World Airways LLC,airport,21819,"2001-03	"
Trans World Airways LLC,airport,20799,"2001-04	"
Trans World Airways LLC,airport,21909,"2001-05	"
Trans World Airways LLC,airport,21738,"2001-06	"
Trans World Airways LLC,airport,22272,"2001-07	"
Trans World Airways LLC,airport,22364,"2001-08	"
Trans World Airways LLC,airport,19427,"2001-09	"
Trans World Airways LLC,airport,19140,"2001-10	"
Trans World Airways LLC,airport,16588,"2001-11	"
Trans World Airways LLC,airport,16905,"2001-12	"
ATA Airlines d/b/a ATA,airport,5789,"2003-06	"
ATA Airlines d/b/a ATA,airport,5923,"2003-07	"
ATA Airlines d/b/a ATA,airport,5949,"2003-08	"
ATA Airlines d/b/a ATA,airport,5801,"2003-09	"
ATA Airlines d/b/a ATA,airport,6270,"2003-10	"
ATA Airlines d/b/a ATA,airport,6118,"2003-11	"
ATA Airlines d/b/a ATA,airport,6369,"2003-12	"
ATA Airlines d/b/a ATA,airport,6603,"2004-01	"
ATA Airlines d/b/a ATA,airport,6314,"2004-02	"
ATA Airlines d/b/a ATA,airport,6723,"2004-03	"
ATA Airlines d/b/a ATA,airport,6400,"2004-04	"
ATA Airlines d/b/a ATA,airport,6407,"2004-05	"
ATA Airlines d/b/a ATA,airport,6486,"2004-06	"
ATA Airlines d/b/a ATA,airport,6623,"2004-07	"
ATA Airlines d/b/a ATA,airport,6742,"2004-08	"
ATA Airlines d/b/a ATA,airport,5569,"2004-09	"
ATA Airlines d/b/a ATA,airport,6234,"2004-10	"
ATA Airlines d/b/a ATA,airport,5508,"2004-11	"
ATA Airlines d/b/a ATA,airport,5924,"2004-12	"
ATA Airlines d/b/a ATA,airport,5229,"2005-01	"
ATA Airlines d/b/a ATA,airport,4169,"2005-02	"
ATA Airlines d/b/a ATA,airport,4181,"2005-03	"
ATA Airlines d/b/a ATA,airport,3616,"2005-04	"
ATA Airlines d/b/a ATA,airport,3587,"2005-05	"
ATA Airlines d/b/a ATA,airport,3688,"2005-06	"
ATA Airlines d/b/a ATA,airport,3806,"2005-07	"
ATA Airlines d/b/a ATA,airport,3793,"2005-08	"
ATA Airlines d/b/a ATA,airport,3296,"2005-09	"
ATA Airlines d/b/a ATA,airport,3441,"2005-10	"
ATA Airlines d/b/a ATA,airport,2831,"2005-11	"
ATA Airlines d/b/a ATA,airport,2472,"2005-12	"
ATA Airlines d/b/a ATA,airport,1945,"2006-01	"
ATA Airlines d/b/a ATA,airport,1577,"2006-02	"
ATA Airlines d/b/a ATA,airport,1750,"2006-03	"
ATA Airlines d/b/a ATA,airport,1632,"2006-04	"
ATA Airlines d/b/a ATA,airport,1541,"2006-05	"
ATA Airlines d/b/a ATA,airport,1564,"2006-06	"
ATA Airlines d/b/a ATA,airport,1600,"2006-07	"
ATA Airlines d/b/a ATA,airport,1673,"2006-08	"
ATA Airlines d/b/a ATA,airport,5440,"2003-01	"
ATA Airlines d/b/a ATA,airport,1531,"2006-09	"
ATA Airlines d/b/a ATA,airport,1605,"2006-10	"
ATA Airlines d/b/a ATA,airport,1534,"2006-11	"
ATA Airlines d/b/a ATA,airport,1650,"2006-12	"
ATA Airlines d/b/a ATA,airport,4935,"2003-02	"
ATA Airlines d/b/a ATA,airport,5518,"2003-03	"
ATA Airlines d/b/a ATA,airport,5388,"2003-04	"
ATA Airlines d/b/a ATA,airport,5676,"2003-05	"
United Air Lines Inc.,airport,41310,"2007-01	"
United Air Lines Inc.,airport,52952,"1987-10	"
United Air Lines Inc.,airport,48702,"1987-11	"
United Air Lines Inc.,airport,50970,"1987-12	"
United Air Lines Inc.,airport,50715,"1988-01	"
United Air Lines Inc.,airport,47009,"1988-02	"
United Air Lines Inc.,airport,50677,"1988-03	"
United Air Lines Inc.,airport,48743,"1988-04	"
United Air Lines Inc.,airport,48916,"1988-05	"
United Air Lines Inc.,airport,47521,"1988-06	"
United Air Lines Inc.,airport,48626,"1988-07	"
United Air Lines Inc.,airport,49070,"1988-08	"
United Air Lines Inc.,airport,47863,"1988-09	"
United Air Lines Inc.,airport,50547,"1988-10	"
United Air Lines Inc.,airport,47738,"1988-11	"
United Air Lines Inc.,airport,49719,"1988-12	"
United Air Lines Inc.,airport,49274,"1989-01	"
United Air Lines Inc.,airport,44943,"1989-02	"
United Air Lines Inc.,airport,50677,"1989-03	"
United Air Lines Inc.,airport,48635,"1989-04	"
United Air Lines Inc.,airport,49623,"1989-05	"
United Air Lines Inc.,airport,47152,"1989-06	"
United Air Lines Inc.,airport,46729,"1989-07	"
United Air Lines Inc.,airport,47617,"1989-08	"
United Air Lines Inc.,airport,46806,"1989-09	"
United Air Lines Inc.,airport,49347,"1989-10	"
United Air Lines Inc.,airport,46370,"1989-11	"
United Air Lines Inc.,airport,47501,"1989-12	"
United Air Lines Inc.,airport,48827,"1990-01	"
United Air Lines Inc.,airport,44576,"1990-02	"
United Air Lines Inc.,airport,50176,"1990-03	"
United Air Lines Inc.,airport,49137,"1990-04	"
United Air Lines Inc.,airport,51106,"1990-05	"
United Air Lines Inc.,airport,50511,"1990-06	"
United Air Lines Inc.,airport,53445,"1990-07	"
United Air Lines Inc.,airport,53759,"1990-08	"
United Air Lines Inc.,airport,50937,"1990-09	"
United Air Lines Inc.,airport,53949,"1990-10	"
United Air Lines Inc.,airport,50049,"1990-11	"
United Air Lines Inc.,airport,50241,"1990-12	"
United Air Lines Inc.,airport,51945,"1991-01	"
United Air Lines Inc.,airport,48287,"1991-02	"
United Air Lines Inc.,airport,52911,"1991-03	"
United Air Lines Inc.,airport,51175,"1991-04	"
United Air Lines Inc.,airport,53578,"1991-05	"
United Air Lines Inc.,airport,52665,"1991-06	"
United Air Lines Inc.,airport,54708,"1991-07	"
United Air Lines Inc.,airport,55236,"1991-08	"
United Air Lines Inc.,airport,51613,"1991-09	"
United Air Lines Inc.,airport,53286,"1991-10	"
United Air Lines Inc.,airport,50854,"1991-11	"
United Air Lines Inc.,airport,53835,"1991-12	"
United Air Lines Inc.,airport,53312,"1992-01	"
United Air Lines Inc.,airport,49576,"1992-02	"
United Air Lines Inc.,airport,52688,"1992-03	"
United Air Lines Inc.,airport,51415,"1992-04	"
United Air Lines Inc.,airport,52223,"1992-05	"
United Air Lines Inc.,airport,53122,"1992-06	"
United Air Lines Inc.,airport,55199,"1992-07	"
United Air Lines Inc.,airport,56133,"1992-08	"
United Air Lines Inc.,airport,53159,"1992-09	"
United Air Lines Inc.,airport,55297,"1992-10	"
United Air Lines Inc.,airport,52637,"1992-11	"
United Air Lines Inc.,airport,54588,"1992-12	"
United Air Lines Inc.,airport,52511,"1993-01	"
United Air Lines Inc.,airport,48456,"1993-02	"
United Air Lines Inc.,airport,56264,"1993-03	"
United Air Lines Inc.,airport,54576,"1993-04	"
United Air Lines Inc.,airport,55520,"1993-05	"
United Air Lines Inc.,airport,55611,"1993-06	"
United Air Lines Inc.,airport,57895,"1993-07	"
United Air Lines Inc.,airport,59281,"1993-08	"
United Air Lines Inc.,airport,53121,"1993-09	"
United Air Lines Inc.,airport,53729,"1993-10	"
United Air Lines Inc.,airport,50076,"1993-11	"
United Air Lines Inc.,airport,52046,"1993-12	"
United Air Lines Inc.,airport,52026,"1994-01	"
United Air Lines Inc.,airport,47556,"1994-02	"
United Air Lines Inc.,airport,53916,"1994-03	"
United Air Lines Inc.,airport,51436,"1994-04	"
United Air Lines Inc.,airport,53365,"1994-05	"
United Air Lines Inc.,airport,52542,"1994-06	"
United Air Lines Inc.,airport,54072,"1994-07	"
United Air Lines Inc.,airport,55595,"1994-08	"
United Air Lines Inc.,airport,51823,"1994-09	"
United Air Lines Inc.,airport,54930,"1994-10	"
United Air Lines Inc.,airport,53847,"1994-11	"
United Air Lines Inc.,airport,57642,"1994-12	"
United Air Lines Inc.,airport,60375,"1995-01	"
United Air Lines Inc.,airport,55215,"1995-02	"
United Air Lines Inc.,airport,62259,"1995-03	"
United Air Lines Inc.,airport,59761,"1995-04	"
United Air Lines Inc.,airport,61891,"1995-05	"
United Air Lines Inc.,airport,60832,"1995-06	"
United Air Lines Inc.,airport,62262,"1995-07	"
United Air Lines Inc.,airport,63096,"1995-08	"
United Air Lines Inc.,airport,59130,"1995-09	"
United Air Lines Inc.,airport,61462,"1995-10	"
United Air Lines Inc.,airport,57926,"1995-11	"
United Air Lines Inc.,airport,60598,"1995-12	"
United Air Lines Inc.,airport,60839,"1996-01	"
United Air Lines Inc.,airport,57930,"1996-02	"
United Air Lines Inc.,airport,62335,"1996-03	"
United Air Lines Inc.,airport,59169,"1996-04	"
United Air Lines Inc.,airport,61427,"1996-05	"
United Air Lines Inc.,airport,61215,"1996-06	"
United Air Lines Inc.,airport,63500,"1996-07	"
United Air Lines Inc.,airport,64076,"1996-08	"
United Air Lines Inc.,airport,60651,"1996-09	"
United Air Lines Inc.,airport,62574,"1996-10	"
United Air Lines Inc.,airport,59588,"1996-11	"
United Air Lines Inc.,airport,61962,"1996-12	"
United Air Lines Inc.,airport,62428,"1997-01	"
United Air Lines Inc.,airport,57168,"1997-02	"
United Air Lines Inc.,airport,63534,"1997-03	"
United Air Lines Inc.,airport,61231,"1997-04	"
United Air Lines Inc.,airport,62700,"1997-05	"
United Air Lines Inc.,airport,62419,"1997-06	"
United Air Lines Inc.,airport,64515,"1997-07	"
United Air Lines Inc.,airport,64347,"1997-08	"
United Air Lines Inc.,airport,61772,"1997-09	"
United Air Lines Inc.,airport,63758,"1997-10	"
United Air Lines Inc.,airport,58823,"1997-11	"
United Air Lines Inc.,airport,61152,"1997-12	"
United Air Lines Inc.,airport,61805,"1998-01	"
United Air Lines Inc.,airport,56832,"1998-02	"
United Air Lines Inc.,airport,63552,"1998-03	"
United Air Lines Inc.,airport,60618,"1998-04	"
United Air Lines Inc.,airport,61950,"1998-05	"
United Air Lines Inc.,airport,62362,"1998-06	"
United Air Lines Inc.,airport,65032,"1998-07	"
United Air Lines Inc.,airport,65971,"1998-08	"
United Air Lines Inc.,airport,62296,"1998-09	"
United Air Lines Inc.,airport,64680,"1998-10	"
United Air Lines Inc.,airport,60469,"1998-11	"
United Air Lines Inc.,airport,62892,"1998-12	"
United Air Lines Inc.,airport,62414,"1999-01	"
United Air Lines Inc.,airport,58027,"1999-02	"
United Air Lines Inc.,airport,65301,"1999-03	"
United Air Lines Inc.,airport,62838,"1999-04	"
United Air Lines Inc.,airport,65131,"1999-05	"
United Air Lines Inc.,airport,65473,"1999-06	"
United Air Lines Inc.,airport,67544,"1999-07	"
United Air Lines Inc.,airport,68584,"1999-08	"
United Air Lines Inc.,airport,64679,"1999-09	"
United Air Lines Inc.,airport,67708,"1999-10	"
United Air Lines Inc.,airport,62084,"1999-11	"
United Air Lines Inc.,airport,64587,"1999-12	"
United Air Lines Inc.,airport,64790,"2000-01	"
United Air Lines Inc.,airport,62029,"2000-02	"
United Air Lines Inc.,airport,67455,"2000-03	"
United Air Lines Inc.,airport,65095,"2000-04	"
United Air Lines Inc.,airport,67997,"2000-05	"
United Air Lines Inc.,airport,66081,"2000-06	"
United Air Lines Inc.,airport,66746,"2000-07	"
